    2.0   2.5   8.0   8.5  2.25  8.25    0.93000   6.45  32.69   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5   8.5   9.0  2.25  8.75    0.83000   6.02  33.09   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5   9.0   9.5  2.25  9.25    0.66000   7.58  32.69   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5   9.5  10.0  2.25  9.75    0.53000   7.55  33.33   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5  10.0  10.5  2.25 10.25    0.46000   6.52  34.16   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5  10.5  11.5  2.25 11.00    0.39000   5.13  32.69   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5  11.5  12.5  2.25 12.00    0.29000   6.90  33.86   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5  12.5  14.0  2.25 13.25    0.22000   4.55  31.14   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5  14.0  16.5  2.25 15.25    0.11900   5.04  32.97   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5  16.5  23.5  2.25 20.00    0.04300   4.65  34.27   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.0   2.5  23.5  40.0  2.25 31.75    0.00680   7.35  33.19   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
* 2nd y bin *
    2.5   3.0   0.0   0.5  2.75  0.25    0.45000  13.33   6.02   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   0.5   1.0  2.75  0.75    1.36000   7.35   4.76   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   1.0   1.5  2.75  1.25    2.03000   5.91   5.99   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   1.5   2.0  2.75  1.75    2.99000   4.68   7.16   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   2.0   2.5  2.75  2.25    3.21000   4.05   5.77   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   2.5   3.0  2.75  2.75    3.20000   3.75   4.82   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   3.0   3.5  2.75  3.25    3.21000   3.43   4.23   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   3.5   4.0  2.75  3.75    3.13000   3.19   4.00   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   4.0   4.5  2.75  4.25    2.88000   3.12   3.95   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   4.5   5.0  2.75  4.75    2.64000   3.03   3.82   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   5.0   5.5  2.75  5.25    2.12000   3.30   3.77   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   5.5   6.0  2.75  5.75    1.98000   3.03   3.82   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   6.0   6.5  2.75  6.25    1.70000   2.94   3.96   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   6.5   7.0  2.75  6.75    1.44000   3.47   3.95   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   7.0   7.5  2.75  7.25    1.27000   3.15   4.38   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   7.5   8.0  2.75  7.75    1.00000   4.00   4.61   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   8.0   8.5  2.75  8.25    0.90000   3.33   4.21   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   8.5   9.0  2.75  8.75    0.82000   3.66   5.49   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   9.0   9.5  2.75  9.25    0.63000   4.76   4.50   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0   9.5  10.0  2.75  9.75    0.54000   3.70   3.48   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0  10.0  10.5  2.75 10.25    0.45000   4.44   6.02   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0  10.5  11.5  2.75 11.00    0.36000   2.78   5.16   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0  11.5  12.5  2.75 12.00    0.26000   3.85   4.05   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0  12.5  14.0  2.75 13.25    0.18500   3.78   6.45   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0  14.0  16.5  2.75 15.25    0.09700   4.12   6.58   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0  16.5  23.5  2.75 20.00    0.03300   3.03   6.31   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    2.5   3.0  23.5  40.0  2.75 31.75    0.00520   5.77   4.05   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
* 3rd y bin *
    3.0   3.5   0.0   0.5  3.25  0.25    0.45000  13.33   6.02   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   0.5   1.0  3.25  0.75    1.26000   7.14   5.78   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   1.0   1.5  3.25  1.25    1.85000   5.95   5.66   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   1.5   2.0  3.25  1.75    2.42000   4.13   6.90   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   2.0   2.5  3.25  2.25    2.72000   3.68   5.36   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   2.5   3.0  3.25  2.75    2.79000   3.23   5.02   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   3.0   3.5  3.25  3.25    3.03000   3.30   4.47   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   3.5   4.0  3.25  3.75    2.60000   3.08   4.05   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   4.0   4.5  3.25  4.25    2.46000   2.85   4.11   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   4.5   5.0  3.25  4.75    2.01000   2.99   3.59   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   5.0   5.5  3.25  5.25    1.92000   3.12   4.27   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   5.5   6.0  3.25  5.75    1.70000   2.94   3.96   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   6.0   6.5  3.25  6.25    1.33000   3.01   3.71   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   6.5   7.0  3.25  6.75    1.14000   3.51   4.42   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   7.0   7.5  3.25  7.25    0.91000   3.30   4.05   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   7.5   8.0  3.25  7.75    0.86000   3.49   4.84   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   8.0   8.5  3.25  8.25    0.67000   4.48   6.12   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   8.5   9.0  3.25  8.75    0.57000   3.51   5.85   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   9.0   9.5  3.25  9.25    0.50000   4.00   4.61   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5   9.5  10.0  3.25  9.75    0.42000   4.76   2.87   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5  10.0  10.5  3.25 10.25    0.34000   5.88   5.92   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5  10.5  11.5  3.25 11.00    0.25300   3.56   5.11   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5  11.5  12.5  3.25 12.00    0.20300   4.43   5.23   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5  12.5  14.0  3.25 13.25    0.13200   4.55   5.16   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5  14.0  16.5  3.25 15.25    0.07100   4.23   5.35   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5  16.5  23.5  3.25 20.00    0.02300   4.35   5.73   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.0   3.5  23.5  40.0  3.25 31.75    0.00220   9.09   6.31   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
* 4th y bin *
    3.5   4.0   0.0   0.5  3.75  0.25    0.41000  21.95   7.24   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   0.5   1.0  3.75  0.75    1.05000   8.57   5.54   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   1.0   1.5  3.75  1.25    1.79000   5.59   5.24   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   1.5   2.0  3.75  1.75    2.04000   4.90   4.33   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   2.0   2.5  3.75  2.25    2.31000   4.33   4.24   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   2.5   3.0  3.75  2.75    2.39000   3.77   5.22   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   3.0   3.5  3.75  3.25    2.17000   3.69   5.10   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   3.5   4.0  3.75  3.75    2.11000   3.79   4.70   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   4.0   4.5  3.75  4.25    1.98000   3.54   4.75   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   4.5   5.0  3.75  4.75    1.55000   3.23   4.14   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   5.0   5.5  3.75  5.25    1.47000   3.40   3.64   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   5.5   6.0  3.75  5.75    1.18000   3.39   3.92   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   6.0   6.5  3.75  6.25    1.02000   3.92   4.33   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   6.5   7.0  3.75  6.75    0.78000   3.85   4.05   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   7.0   7.5  3.75  7.25    0.60000   5.00   5.16   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   7.5   8.0  3.75  7.75    0.58000   5.17   2.19   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   8.0   8.5  3.75  8.25    0.45000   4.44   1.29   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   8.5   9.0  3.75  8.75    0.35000   5.71   5.54   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   9.0   9.5  3.75  9.25    0.31000   6.45   0.00   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0   9.5  10.0  3.75  9.75    0.25000   4.00   4.61   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0  10.0  10.5  3.75 10.25    0.23000   4.35   5.73   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0  10.5  11.5  3.75 11.00    0.17700   5.08   4.45   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0  11.5  12.5  3.75 12.00    0.10900   5.50   5.04   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0  12.5  14.0  3.75 13.25    0.08400   5.95   5.16   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0  14.0  16.5  3.75 15.25    0.04400   6.82   6.31   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0  16.5  23.5  3.75 20.00    0.01120   6.25   6.08   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    3.5   4.0  23.5  40.0  3.75 31.75    0.00080  15.00   7.56   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
* 5th y bin *
    4.0   4.5   0.0   0.5  4.25  0.25    0.16000  56.25  10.65   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   0.5   1.0  4.25  0.75    0.91000  15.38  11.45   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   1.0   1.5  4.25  1.25    1.30000  10.77   6.51   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   1.5   2.0  4.25  1.75    1.59000   8.81  11.47   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   2.0   2.5  4.25  2.25    1.64000   7.93  11.01   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   2.5   3.0  4.25  2.75    1.64000   7.32  11.01   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   3.0   3.5  4.25  3.25    1.64000   6.71  11.01   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   3.5   4.0  4.25  3.75    1.38000   6.52  10.44   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   4.0   4.5  4.25  4.25    1.32000   6.82  11.09   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   4.5   5.0  4.25  4.75    1.00000   7.00  11.23   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   5.0   5.5  4.25  5.25    0.89000   6.74  10.49   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   5.5   6.0  4.25  5.75    0.81000   7.41  10.47   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   6.0   6.5  4.25  6.25    0.66000   7.58  10.21   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   6.5   7.0  4.25  6.75    0.50000   8.00  10.06   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   7.0   7.5  4.25  7.25    0.39000   7.69  11.03   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   7.5   8.0  4.25  7.75    0.30000  10.00  11.62   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   8.0   8.5  4.25  8.25    0.23000   8.70  11.29   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   8.5   9.0  4.25  8.75    0.24000   8.33  10.65   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   9.0   9.5  4.25  9.25    0.21000   9.52  12.70   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5   9.5  10.0  4.25  9.75    0.15000  13.33  11.62   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5  10.0  10.5  4.25 10.25    0.10000  10.00   7.56   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5  10.5  11.5  4.25 11.00    0.07000  10.00  11.07   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5  11.5  12.5  4.25 12.00    0.05900  10.17   9.90   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5  12.5  14.0  4.25 13.25    0.03500  11.43   9.37   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5  14.0  16.5  4.25 15.25    0.01600  12.50  10.65   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5  16.5  23.5  4.25 20.00    0.00400  12.50  10.65   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
    4.0   4.5  23.5  40.0  4.25 31.75    0.00022  40.91  11.97   2.50   0.10   0.60   0.10   2.40   2.40   1.00   0.70   3.30   3.50   6.50
